id,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
16078,23,male,High School,67045,2,MORTGAGE,15000,EDUCATION,6.17,0.22,3,644,Yes,0
16079,21,male,Bachelor,69084,0,RENT,3000,VENTURE,5.42,0.04,2,551,Yes,0
16080,23,female,Associate,32193,1,RENT,4000,EDUCATION,11.01,0.12,4,636,No,0
16081,25,female,High School,83952,4,RENT,8000,PERSONAL,13.99,0.1,2,647,No,1
16082,25,male,High School,91307,4,MORTGAGE,12000,VENTURE,13.49,0.13,2,658,No,0
16083,22,female,Associate,72005,3,MORTGAGE,4900,PERSONAL,15.62,0.07,3,557,No,1
16084,24,female,Master,45296,2,RENT,10500,EDUCATION,11.01,0.23,4,597,No,0
16085,22,female,Bachelor,85040,0,MORTGAGE,21000,DEBTCONSOLIDATION,8.88,0.25,3,594,Yes,0
16086,22,male,Bachelor,65786,0,RENT,8075,MEDICAL,13.06,0.12,3,543,Yes,0
16087,24,female,High School,95774,3,RENT,21000,DEBTCONSOLIDATION,7.9,0.22,4,527,No,0
16088,25,male,High School,32386,6,RENT,8000,MEDICAL,12.87,0.25,3,583,No,1
16089,23,female,Bachelor,193086,0,MORTGAGE,12000,PERSONAL,5.42,0.06,4,548,Yes,0
16090,22,male,Bachelor,63270,0,MORTGAGE,6000,VENTURE,7.9,0.09,2,609,Yes,0
16091,22,male,Bachelor,21531,3,RENT,3500,VENTURE,11.01,0.16,4,623,No,1
16092,23,male,Associate,61048,1,MORTGAGE,10000,EDUCATION,6.03,0.16,4,688,Yes,0
16093,24,male,Bachelor,54961,1,RENT,7800,PERSONAL,7.51,0.14,2,617,No,0
16094,25,female,High School,155087,6,MORTGAGE,15000,HOMEIMPROVEMENT,12.53,0.1,3,566,Yes,0
16095,24,female,Master,105213,0,MORTGAGE,10000,DEBTCONSOLIDATION,10.36,0.1,2,650,No,0
16096,22,male,Bachelor,22689,0,RENT,7000,EDUCATION,10.65,0.31,3,592,No,1
16097,24,male,Bachelor,79295,2,RENT,7000,VENTURE,11.83,0.09,3,527,Yes,0
16098,26,male,High School,127148,6,RENT,12100,DEBTCONSOLIDATION,11.01,0.1,3,624,Yes,0
16099,23,female,Associate,111654,2,RENT,30000,MEDICAL,15.23,0.27,2,625,No,1
16100,22,male,High School,66956,0,RENT,6000,DEBTCONSOLIDATION,8.9,0.09,4,567,Yes,0
16101,24,male,High School,43984,0,RENT,6000,VENTURE,14.96,0.14,3,501,Yes,0
16102,26,female,Bachelor,48205,6,RENT,8000,EDUCATION,6.62,0.17,2,679,Yes,0
16103,23,female,High School,73055,0,MORTGAGE,7200,VENTURE,11.01,0.1,4,569,Yes,0
16104,25,male,High School,53477,2,RENT,8000,MEDICAL,12.92,0.15,2,562,No,1
16105,25,male,Bachelor,181217,2,MORTGAGE,25000,DEBTCONSOLIDATION,10.25,0.14,4,624,No,0
16106,25,female,High School,95197,7,RENT,8400,MEDICAL,13.48,0.09,4,631,No,0
16107,21,male,High School,22844,0,RENT,2400,MEDICAL,14.72,0.11,3,680,No,0
16108,23,female,Master,36926,0,RENT,1450,EDUCATION,15.58,0.04,3,595,No,1
16109,22,male,Master,65867,2,RENT,5000,EDUCATION,16.35,0.08,4,575,No,1
16110,25,male,Associate,29861,0,RENT,9600,PERSONAL,11.71,0.32,3,598,No,1
16111,23,female,Bachelor,31887,4,RENT,10000,PERSONAL,15.58,0.31,4,694,No,1
16112,23,male,Master,44144,3,RENT,7000,EDUCATION,7.9,0.16,4,583,Yes,0
16113,22,female,Master,152923,0,RENT,19200,DEBTCONSOLIDATION,13.79,0.13,3,645,Yes,0
16114,22,male,Bachelor,66172,1,RENT,5600,VENTURE,9.63,0.08,3,677,Yes,0
16115,24,male,Associate,48828,0,OWN,3000,PERSONAL,7.37,0.06,2,582,Yes,0
16116,23,female,Associate,70829,2,MORTGAGE,13000,PERSONAL,11.01,0.18,3,596,Yes,0
16117,23,male,Associate,96821,0,OWN,30000,PERSONAL,9.91,0.31,3,611,Yes,0
16118,23,male,Bachelor,26896,1,RENT,6000,HOMEIMPROVEMENT,14.42,0.22,2,632,No,1
16119,24,male,Master,28658,0,OWN,4750,MEDICAL,11.36,0.17,4,628,Yes,0
16120,26,male,Bachelor,58582,0,RENT,4225,EDUCATION,9.83,0.07,3,691,No,0
16121,23,male,High School,85113,2,MORTGAGE,3000,VENTURE,6.39,0.04,4,596,Yes,0
16122,26,male,Bachelor,25089,6,MORTGAGE,1500,DEBTCONSOLIDATION,7.74,0.06,4,675,Yes,0
16123,22,male,High School,66983,0,RENT,6000,VENTURE,14.27,0.09,3,546,Yes,0
16124,23,male,High School,36831,3,RENT,5000,DEBTCONSOLIDATION,11.86,0.14,4,611,Yes,0
16125,25,female,Master,60603,0,MORTGAGE,10000,PERSONAL,7.9,0.17,4,665,No,0
16126,23,male,Master,90940,0,MORTGAGE,5000,PERSONAL,11.12,0.05,2,646,No,0
16127,25,female,Master,37639,4,RENT,10000,MEDICAL,10.37,0.27,3,549,No,1
16128,26,female,Bachelor,51361,3,RENT,11300,DEBTCONSOLIDATION,13.22,0.22,4,661,Yes,0
16129,26,female,Associate,23521,3,RENT,1500,MEDICAL,5.42,0.06,3,588,Yes,0
16130,23,female,Bachelor,70201,3,OTHER,16000,VENTURE,12.21,0.23,4,686,Yes,0
16131,23,male,Bachelor,41718,0,OWN,10950,EDUCATION,7.29,0.26,2,619,No,0
16132,22,male,Associate,35942,2,RENT,6250,VENTURE,16.07,0.17,4,672,No,1
16133,23,male,Associate,180201,0,OWN,7000,PERSONAL,8.94,0.04,2,576,Yes,0
16134,23,female,Master,43968,0,RENT,9000,DEBTCONSOLIDATION,11.11,0.2,4,687,Yes,0
16135,26,male,Master,93102,4,RENT,7200,DEBTCONSOLIDATION,9.63,0.08,4,690,No,0
16136,25,male,Bachelor,187008,5,MORTGAGE,10500,DEBTCONSOLIDATION,7.49,0.06,3,665,Yes,0
16137,24,female,High School,57192,1,MORTGAGE,12000,DEBTCONSOLIDATION,6.99,0.21,3,627,Yes,0
16138,21,male,Bachelor,57067,0,MORTGAGE,5000,MEDICAL,7.51,0.09,4,555,Yes,0
16139,25,female,High School,102777,1,RENT,5750,HOMEIMPROVEMENT,7.29,0.06,3,624,No,0
16140,26,male,Associate,70605,6,RENT,20000,HOMEIMPROVEMENT,10.25,0.28,4,644,No,1
16141,25,male,Bachelor,57938,1,MORTGAGE,6500,EDUCATION,8.59,0.11,3,631,Yes,0
16142,22,female,Bachelor,55064,1,RENT,5000,EDUCATION,11.11,0.09,4,551,Yes,0
16143,22,male,High School,31142,0,RENT,4000,EDUCATION,11.01,0.13,3,554,Yes,0
16144,26,female,Associate,50629,6,RENT,7300,MEDICAL,9.45,0.14,2,687,Yes,0
16145,24,female,Associate,55082,2,MORTGAGE,15000,VENTURE,13.06,0.27,3,676,Yes,0
16146,23,female,High School,25534,0,RENT,7500,EDUCATION,6.91,0.29,2,578,No,1
16147,23,male,Master,57401,1,OWN,9000,VENTURE,11.01,0.16,4,665,Yes,0
16148,21,male,Associate,78900,0,MORTGAGE,2200,DEBTCONSOLIDATION,12.42,0.03,3,681,Yes,0
16149,23,male,High School,47705,0,RENT,14575,EDUCATION,11.01,0.31,2,630,No,1
16150,23,male,Associate,37146,2,MORTGAGE,4500,EDUCATION,10.62,0.12,4,625,No,0
16151,23,female,Associate,85052,1,OWN,10000,VENTURE,11.01,0.12,3,679,No,0
16152,24,male,High School,28708,1,RENT,5000,MEDICAL,11.01,0.17,4,607,Yes,0
16153,24,male,High School,91184,2,MORTGAGE,12000,HOMEIMPROVEMENT,5.99,0.13,4,649,No,0
16154,26,male,Master,46759,5,RENT,3200,VENTURE,13.49,0.07,2,642,Yes,0
16155,24,female,Master,87798,1,MORTGAGE,25000,EDUCATION,17.99,0.28,2,612,Yes,0
16156,24,male,High School,90937,3,MORTGAGE,3500,HOMEIMPROVEMENT,6.39,0.04,3,573,Yes,0
16157,23,male,High School,87594,1,MORTGAGE,12000,HOMEIMPROVEMENT,13.61,0.14,4,669,No,1
16158,25,female,Bachelor,73102,4,OWN,14000,VENTURE,11.12,0.19,2,694,Yes,0
16159,25,female,Bachelor,22672,4,RENT,8500,EDUCATION,10.28,0.37,4,602,No,1
16160,24,female,Bachelor,43296,0,RENT,5000,PERSONAL,7.88,0.12,3,688,No,0
16161,24,male,Associate,85039,0,MORTGAGE,9000,HOMEIMPROVEMENT,11.83,0.11,3,655,No,0
16162,26,female,Bachelor,20638,6,RENT,2400,MEDICAL,12.23,0.12,3,576,Yes,0
16163,21,female,Bachelor,39942,2,RENT,10000,VENTURE,13.23,0.25,3,547,No,1
16164,23,male,High School,100010,1,MORTGAGE,5000,PERSONAL,8.49,0.05,2,552,Yes,0
16165,24,male,Bachelor,106781,2,MORTGAGE,30000,DEBTCONSOLIDATION,18.62,0.28,3,680,No,1
16166,26,female,High School,181169,4,MORTGAGE,25000,VENTURE,9.99,0.14,4,573,Yes,0
16167,23,female,High School,26003,1,RENT,3000,VENTURE,12.68,0.12,3,553,Yes,0
16168,25,female,Associate,81406,0,RENT,5000,PERSONAL,13.92,0.06,4,662,No,1
16169,22,female,Associate,34637,0,RENT,1000,PERSONAL,10.25,0.03,3,582,No,1
16170,26,male,Associate,41598,8,RENT,3300,PERSONAL,15.65,0.08,2,539,Yes,0
16171,25,male,Master,145354,4,RENT,12000,HOMEIMPROVEMENT,11.01,0.08,3,641,Yes,0
16172,25,female,Bachelor,65376,3,RENT,12000,HOMEIMPROVEMENT,16.77,0.18,2,603,No,1
16173,22,female,Bachelor,78850,1,MORTGAGE,9000,EDUCATION,9.63,0.11,3,663,Yes,0
16174,22,male,Bachelor,87695,3,RENT,6700,EDUCATION,13.47,0.08,4,654,Yes,0
16175,23,male,Associate,44191,2,RENT,1200,PERSONAL,13.99,0.03,3,641,Yes,0
16176,21,male,Associate,72853,0,MORTGAGE,6000,EDUCATION,6.91,0.08,2,676,Yes,0
16177,24,female,Bachelor,67072,0,RENT,12500,DEBTCONSOLIDATION,12.87,0.19,2,676,No,0
16178,25,male,Associate,19955,1,RENT,3200,PERSONAL,9.32,0.16,4,553,No,1
16179,21,male,Associate,108947,0,RENT,4800,EDUCATION,9.62,0.04,2,519,Yes,0
16180,24,female,Associate,87439,4,RENT,8000,HOMEIMPROVEMENT,10,0.09,2,591,No,0
16181,22,male,Bachelor,43153,0,RENT,5000,DEBTCONSOLIDATION,11.01,0.12,2,650,Yes,0
16182,24,female,High School,136330,2,MORTGAGE,8600,DEBTCONSOLIDATION,13.11,0.06,4,659,No,0
16183,26,male,Associate,48919,5,RENT,6925,PERSONAL,15.99,0.14,4,620,Yes,0
16184,25,male,Bachelor,51366,6,RENT,10000,VENTURE,14.91,0.19,2,669,No,1
16185,22,male,High School,44138,0,MORTGAGE,12375,PERSONAL,11.01,0.28,3,624,Yes,0
16186,23,male,Master,107864,2,RENT,7000,EDUCATION,11.01,0.06,3,651,Yes,0
16187,21,female,Bachelor,56255,0,RENT,5200,PERSONAL,17.27,0.09,3,599,No,1
16188,22,female,Master,37611,0,MORTGAGE,3000,DEBTCONSOLIDATION,11.49,0.08,3,544,Yes,0
16189,23,female,Bachelor,32230,2,MORTGAGE,7800,DEBTCONSOLIDATION,10.59,0.24,3,651,No,0
16190,21,female,Master,60658,0,MORTGAGE,9000,PERSONAL,13.49,0.15,2,654,Yes,0
16191,22,male,Associate,54029,0,RENT,3600,PERSONAL,7.37,0.07,2,618,Yes,0
16192,23,female,Bachelor,37260,1,RENT,8400,MEDICAL,11.01,0.23,2,704,No,1
16193,24,male,Associate,56680,2,MORTGAGE,2000,PERSONAL,7.66,0.04,2,660,No,0
16194,22,female,High School,91104,1,MORTGAGE,25000,VENTURE,14.96,0.27,3,585,Yes,0
16195,22,female,High School,36651,0,RENT,10000,EDUCATION,11.86,0.27,4,532,No,1
16196,25,male,High School,33312,1,RENT,7300,VENTURE,11.14,0.22,4,645,Yes,0
16197,22,female,High School,139162,1,MORTGAGE,12000,EDUCATION,5.99,0.09,3,589,Yes,0
16198,22,male,High School,39668,0,MORTGAGE,5500,DEBTCONSOLIDATION,11.01,0.14,2,679,Yes,0
16199,25,female,Master,81082,4,MORTGAGE,25000,PERSONAL,10.91,0.31,3,681,No,1
16200,25,female,High School,115918,4,MORTGAGE,21000,VENTURE,14.65,0.18,4,649,No,0
16201,24,male,Associate,59388,1,RENT,10000,EDUCATION,13.85,0.17,3,576,Yes,0
16202,21,male,High School,37017,0,RENT,7000,VENTURE,10.99,0.19,3,658,Yes,0
16203,26,male,Master,210927,1,RENT,17000,EDUCATION,9.88,0.08,2,672,Yes,0
16204,25,female,Master,72972,0,RENT,10000,EDUCATION,11.01,0.14,4,665,Yes,0
16205,24,male,Associate,59742,0,RENT,5000,VENTURE,13.79,0.08,4,663,Yes,0
16206,22,male,Bachelor,63605,1,MORTGAGE,15000,EDUCATION,12.86,0.24,2,664,Yes,0
16207,26,male,Associate,42851,4,RENT,12875,EDUCATION,11.01,0.3,3,666,No,1
16208,25,female,Associate,44317,3,RENT,15000,DEBTCONSOLIDATION,15.05,0.34,2,613,No,1
16209,22,male,High School,80936,0,MORTGAGE,11000,MEDICAL,17.99,0.14,2,646,No,1
16210,22,female,Associate,21269,0,MORTGAGE,4750,DEBTCONSOLIDATION,13.85,0.22,4,667,No,1
16211,21,male,Bachelor,74552,1,MORTGAGE,4000,HOMEIMPROVEMENT,11.01,0.05,2,659,No,1
16212,24,male,Bachelor,63947,1,RENT,5000,EDUCATION,7.74,0.08,4,649,Yes,0
16213,23,female,High School,66963,1,OWN,18500,VENTURE,13.16,0.28,3,540,No,0
16214,25,male,Master,58809,4,RENT,3200,HOMEIMPROVEMENT,11.01,0.05,4,688,No,1
16215,25,male,Associate,89934,3,OWN,16000,MEDICAL,8.49,0.18,3,702,Yes,0
16216,24,male,Bachelor,100365,4,MORTGAGE,20000,HOMEIMPROVEMENT,11.01,0.2,4,649,Yes,0
16217,25,male,Bachelor,8000,5,RENT,1000,EDUCATION,9.64,0.12,4,631,No,1
16218,26,male,High School,57329,3,MORTGAGE,6000,PERSONAL,14.91,0.1,3,654,Yes,0
16219,22,male,High School,47259,1,MORTGAGE,5000,PERSONAL,11.49,0.11,3,617,No,0
16220,22,female,Bachelor,96933,0,MORTGAGE,9500,VENTURE,11.71,0.1,3,592,Yes,0
16221,24,female,Bachelor,188112,0,MORTGAGE,15000,PERSONAL,10.25,0.08,2,594,Yes,0
16222,24,male,Associate,58813,0,MORTGAGE,10000,MEDICAL,7.49,0.17,3,680,No,0
16223,25,female,Associate,53031,1,RENT,3000,VENTURE,13.8,0.06,2,604,Yes,0
16224,25,female,Bachelor,96961,1,RENT,11200,MEDICAL,11.01,0.12,2,630,Yes,0
16225,23,male,High School,98182,0,RENT,18000,EDUCATION,13.98,0.18,4,594,No,0
16226,25,male,Bachelor,92111,2,RENT,5000,EDUCATION,7.9,0.05,3,619,Yes,0
16227,23,male,Master,163497,0,MORTGAGE,12500,EDUCATION,15.99,0.08,4,650,No,0
16228,22,female,High School,66829,0,MORTGAGE,1400,EDUCATION,13.49,0.02,3,626,No,0
16229,22,male,Bachelor,33922,1,RENT,4250,EDUCATION,10.99,0.13,4,680,No,0
16230,25,male,Master,51547,3,MORTGAGE,9100,MEDICAL,11.01,0.18,3,579,Yes,0
16231,24,female,Bachelor,52728,1,MORTGAGE,24000,EDUCATION,10.62,0.46,2,493,Yes,0
16232,25,male,Master,31025,2,RENT,2500,DEBTCONSOLIDATION,12.98,0.08,4,604,Yes,0
16233,25,female,High School,87294,2,MORTGAGE,3200,VENTURE,6.39,0.04,4,463,Yes,0
16234,23,female,Associate,166745,0,MORTGAGE,2700,VENTURE,11.86,0.02,4,680,No,0
16235,26,male,Bachelor,192757,1,MORTGAGE,18325,HOMEIMPROVEMENT,7.49,0.1,2,647,Yes,0
16236,24,female,High School,77480,1,MORTGAGE,4000,DEBTCONSOLIDATION,20,0.05,2,559,No,1
16237,24,male,Bachelor,62453,0,RENT,9600,PERSONAL,15.31,0.15,4,649,Yes,0
16238,22,female,Bachelor,36956,4,RENT,7000,EDUCATION,9.62,0.19,4,624,No,1
16239,22,male,Master,27354,4,OWN,8500,DEBTCONSOLIDATION,15.05,0.31,4,667,Yes,0
16240,24,male,Associate,29542,1,MORTGAGE,7000,HOMEIMPROVEMENT,10.38,0.24,4,628,No,0
16241,26,female,Associate,266319,4,MORTGAGE,9000,PERSONAL,11.26,0.03,2,637,No,0
16242,21,male,Associate,24035,0,OWN,2400,MEDICAL,9.91,0.1,4,644,Yes,0
16243,25,female,Associate,78973,7,RENT,15000,HOMEIMPROVEMENT,13.49,0.19,3,657,Yes,0
16244,23,female,Master,78972,0,MORTGAGE,5500,EDUCATION,7.88,0.07,2,656,No,0
16245,26,male,Associate,174718,2,RENT,10000,DEBTCONSOLIDATION,10.99,0.06,3,628,Yes,0
16246,22,female,Master,95426,0,MORTGAGE,7000,PERSONAL,7.68,0.07,3,553,No,1
16247,23,male,Associate,26120,3,OWN,6000,VENTURE,15.27,0.23,2,600,Yes,0
16248,26,male,Master,29774,0,RENT,6000,MEDICAL,6.62,0.2,2,688,Yes,0
16249,22,male,Associate,51739,0,RENT,3600,PERSONAL,7.37,0.07,3,646,Yes,0
16250,24,female,Associate,57209,0,RENT,9000,PERSONAL,11.49,0.16,3,580,No,0
16251,24,male,Master,78706,0,MORTGAGE,12000,EDUCATION,9.91,0.15,4,537,Yes,0
16252,22,male,Bachelor,80301,2,RENT,16800,PERSONAL,13.49,0.21,2,588,No,0
16253,21,male,Master,72993,0,MORTGAGE,6000,VENTURE,10.62,0.08,2,597,No,0
16254,25,male,Associate,37910,2,MORTGAGE,2000,MEDICAL,11.12,0.05,4,683,Yes,0
16255,26,female,Bachelor,61223,5,RENT,18950,PERSONAL,11.01,0.31,3,656,No,1
16256,23,male,High School,97286,0,MORTGAGE,12000,EDUCATION,13.48,0.12,4,558,Yes,0
16257,22,female,High School,49917,2,OWN,1000,PERSONAL,6.99,0.02,2,627,Yes,0
16258,25,female,High School,181073,4,RENT,8750,HOMEIMPROVEMENT,7.74,0.05,2,598,Yes,0
16259,23,male,Associate,146847,3,RENT,14000,MEDICAL,13.48,0.1,4,673,Yes,0
16260,22,female,Associate,34601,0,RENT,2200,EDUCATION,15.95,0.06,3,511,No,1
16261,22,female,Associate,36840,0,RENT,6000,DEBTCONSOLIDATION,12.42,0.16,4,589,No,0
16262,23,male,Bachelor,37125,3,RENT,3000,PERSONAL,15.2,0.08,4,651,Yes,0
16263,21,female,Master,49193,1,OWN,15000,PERSONAL,13.16,0.3,4,660,No,0
16264,22,female,Associate,157122,0,MORTGAGE,14500,DEBTCONSOLIDATION,11.01,0.09,2,599,Yes,0
16265,22,male,Master,51250,0,RENT,2500,PERSONAL,15.62,0.05,2,705,No,0
16266,24,female,High School,118440,2,OWN,12000,VENTURE,7.49,0.1,2,635,Yes,0
16267,26,male,High School,51254,1,RENT,4500,DEBTCONSOLIDATION,7.66,0.09,2,644,No,0
16268,24,female,Bachelor,78958,0,MORTGAGE,1525,VENTURE,5.42,0.02,3,695,Yes,0
16269,21,female,Associate,55246,0,MORTGAGE,18000,VENTURE,7.88,0.33,2,637,Yes,0
16270,23,male,Bachelor,26116,0,OWN,7500,EDUCATION,12.69,0.29,2,630,Yes,0
16271,24,female,Bachelor,47708,2,RENT,16000,DEBTCONSOLIDATION,19.91,0.34,3,600,No,1
16272,24,male,Associate,85101,1,OWN,24250,PERSONAL,12.18,0.28,2,614,No,0
16273,25,male,Master,115071,4,MORTGAGE,18000,DEBTCONSOLIDATION,10.99,0.16,3,684,No,0
16274,26,male,Associate,61929,3,MORTGAGE,12000,VENTURE,6.17,0.19,4,624,No,0
16275,26,male,Master,241002,7,MORTGAGE,15000,MEDICAL,14.79,0.06,4,667,No,0
16276,21,female,Bachelor,79356,0,MORTGAGE,13250,DEBTCONSOLIDATION,10.37,0.17,4,556,No,0
16277,24,male,High School,41852,0,MORTGAGE,10000,DEBTCONSOLIDATION,12.18,0.24,4,646,Yes,0
16278,22,male,High School,52222,1,RENT,13500,EDUCATION,10.95,0.26,4,578,No,1
16279,23,female,Bachelor,53770,0,RENT,6000,PERSONAL,14.22,0.11,3,632,Yes,0
16280,22,male,High School,47561,0,RENT,5000,EDUCATION,6.99,0.11,2,520,Yes,0
16281,22,female,Master,61452,2,RENT,5300,EDUCATION,14.42,0.09,2,653,No,0
16282,25,male,High School,180898,6,MORTGAGE,20000,HOMEIMPROVEMENT,8.88,0.11,4,641,Yes,0
16283,21,female,Associate,26668,0,MORTGAGE,7575,MEDICAL,11.01,0.28,2,653,Yes,0
16284,25,female,Master,96914,5,MORTGAGE,18000,PERSONAL,5.79,0.19,3,579,Yes,0
16285,21,male,High School,31281,2,OWN,8800,EDUCATION,9.33,0.28,3,669,Yes,0
16286,22,male,Associate,144913,4,MORTGAGE,5000,VENTURE,14.79,0.03,3,637,Yes,0
16287,22,male,Bachelor,61553,0,OWN,6000,EDUCATION,11.83,0.1,2,648,Yes,0
16288,22,female,Bachelor,60583,1,MORTGAGE,5200,EDUCATION,6.62,0.09,3,560,Yes,0
16289,24,male,High School,47564,5,RENT,1500,MEDICAL,15.62,0.03,3,560,Yes,0
16290,25,male,Bachelor,37107,3,RENT,2000,EDUCATION,14.22,0.05,2,662,Yes,0
16291,24,male,Bachelor,47969,3,MORTGAGE,5600,DEBTCONSOLIDATION,5.42,0.12,4,691,Yes,0
16292,24,male,High School,49064,2,MORTGAGE,2500,VENTURE,9.99,0.05,3,557,Yes,0
16293,22,male,High School,72903,0,MORTGAGE,5600,VENTURE,7.49,0.08,4,533,Yes,0
16294,25,female,Associate,94293,4,MORTGAGE,14200,EDUCATION,11.48,0.15,3,595,Yes,0
16295,26,female,Master,86002,0,RENT,20000,DEBTCONSOLIDATION,13.36,0.23,2,631,No,1
16296,24,male,Associate,156910,5,MORTGAGE,25000,DEBTCONSOLIDATION,11.83,0.16,3,637,Yes,0
16297,24,male,High School,105295,2,MORTGAGE,25000,DEBTCONSOLIDATION,10.99,0.24,4,678,No,0
16298,25,male,Associate,108757,0,RENT,10000,EDUCATION,12.42,0.09,4,633,Yes,0
16299,23,male,Master,38034,1,OWN,5000,VENTURE,11.86,0.13,4,600,Yes,0
16300,25,female,Associate,105272,4,MORTGAGE,13000,VENTURE,11.26,0.12,4,477,Yes,0
16301,25,male,Bachelor,39586,7,RENT,15000,MEDICAL,16.45,0.38,2,610,No,1
16302,24,female,Bachelor,38359,3,RENT,10000,EDUCATION,14.65,0.26,3,701,No,1
16303,25,male,Bachelor,58824,5,MORTGAGE,4800,DEBTCONSOLIDATION,10.74,0.08,4,577,Yes,0
16304,25,female,Bachelor,73422,3,MORTGAGE,12500,EDUCATION,11.49,0.17,4,578,Yes,0
16305,23,male,High School,24977,1,RENT,5950,MEDICAL,13.49,0.24,3,538,No,0
16306,24,male,Associate,67317,2,MORTGAGE,5500,HOMEIMPROVEMENT,8.59,0.08,4,615,Yes,0
16307,26,male,Master,199247,2,MORTGAGE,20000,EDUCATION,13.22,0.1,2,659,Yes,0
16308,25,male,Master,101510,6,RENT,4500,PERSONAL,12.18,0.04,2,576,Yes,0
16309,25,male,Associate,101860,3,MORTGAGE,8500,MEDICAL,11.83,0.08,4,652,No,0
16310,24,female,High School,41917,2,RENT,5000,EDUCATION,14.96,0.12,4,656,No,1
16311,23,male,Master,36813,0,RENT,4800,DEBTCONSOLIDATION,7.49,0.13,4,655,Yes,0
16312,22,male,Associate,46404,1,MORTGAGE,8500,DEBTCONSOLIDATION,5.42,0.18,2,636,Yes,0
16313,21,male,High School,35717,0,MORTGAGE,8000,VENTURE,8.9,0.22,2,640,Yes,0
16314,21,female,Bachelor,73062,0,RENT,10000,EDUCATION,12.18,0.14,2,582,No,0
16315,23,male,Associate,97920,2,RENT,7200,VENTURE,9.25,0.07,3,670,Yes,0
16316,25,male,Associate,71015,0,MORTGAGE,20000,MEDICAL,14.09,0.28,4,603,No,1
16317,23,male,Associate,51254,1,OWN,4400,EDUCATION,11.89,0.09,4,605,Yes,0
16318,25,male,High School,87486,1,RENT,17000,DEBTCONSOLIDATION,7.88,0.19,3,548,No,0
16319,22,female,Associate,29771,0,RENT,8800,PERSONAL,9.32,0.3,2,559,No,1
16320,23,female,High School,39966,1,RENT,4500,MEDICAL,7.49,0.11,3,583,Yes,0
16321,24,male,High School,73525,4,RENT,7000,DEBTCONSOLIDATION,8.59,0.1,4,543,Yes,0
16322,21,male,Associate,43920,0,RENT,18500,MEDICAL,10.91,0.42,2,635,No,1
16323,23,female,Associate,61003,2,RENT,18225,VENTURE,10.74,0.3,3,667,No,1
16324,26,male,High School,157021,3,RENT,4550,HOMEIMPROVEMENT,13.57,0.03,4,631,No,0
16325,21,male,Associate,43050,0,OWN,11000,EDUCATION,7.88,0.26,3,634,No,0
16326,23,male,Bachelor,85131,4,MORTGAGE,6000,PERSONAL,13.16,0.07,4,660,No,0
16327,25,female,Associate,41507,6,RENT,3600,VENTURE,16.02,0.09,3,706,No,1
16328,21,female,Associate,78864,0,RENT,12000,VENTURE,11.71,0.15,3,671,Yes,0
16329,25,male,Associate,66893,0,RENT,8500,HOMEIMPROVEMENT,14.22,0.13,3,559,Yes,0
16330,22,male,Bachelor,53373,1,MORTGAGE,10000,DEBTCONSOLIDATION,14.96,0.19,2,604,No,1
16331,22,female,High School,61291,0,MORTGAGE,11000,EDUCATION,15.68,0.18,3,659,No,0
16332,25,male,Associate,58726,1,MORTGAGE,7000,EDUCATION,12.09,0.12,2,591,Yes,0
16333,24,male,Bachelor,48970,1,RENT,5000,EDUCATION,6.17,0.1,2,613,Yes,0
16334,25,male,High School,28622,2,RENT,6000,VENTURE,8,0.21,2,613,Yes,0
16335,22,female,Bachelor,58246,1,RENT,4000,VENTURE,11.01,0.07,3,541,No,0
16336,23,male,Associate,101670,0,RENT,12500,EDUCATION,6.54,0.12,4,633,Yes,0
16337,23,female,Associate,76803,1,MORTGAGE,20000,EDUCATION,7.9,0.26,3,632,Yes,0
16338,22,male,Bachelor,70689,0,MORTGAGE,2500,VENTURE,12.53,0.04,4,696,Yes,0
16339,24,female,Bachelor,90715,3,OWN,29800,VENTURE,11.01,0.33,3,623,Yes,0
16340,20,male,Bachelor,226515,0,MORTGAGE,2000,PERSONAL,8.59,0.01,2,598,Yes,0
16341,25,male,High School,48103,3,MORTGAGE,3000,DEBTCONSOLIDATION,13.99,0.06,2,675,No,0
16342,24,male,Master,103083,4,MORTGAGE,7750,DEBTCONSOLIDATION,11.12,0.08,4,655,Yes,0
16343,26,male,High School,151118,6,MORTGAGE,10200,PERSONAL,7.49,0.07,2,538,Yes,0
16344,24,male,Associate,65344,2,MORTGAGE,11000,PERSONAL,5.42,0.17,2,651,No,0
16345,23,male,Associate,66964,1,RENT,10200,DEBTCONSOLIDATION,12.73,0.15,2,639,Yes,0
16346,24,female,High School,169984,3,OWN,10000,EDUCATION,7.49,0.06,2,590,Yes,0
16347,22,female,High School,43013,1,RENT,1000,EDUCATION,13.98,0.02,3,558,No,0
16348,24,male,Associate,25162,0,RENT,7550,DEBTCONSOLIDATION,14.79,0.3,3,561,No,1
16349,22,male,Bachelor,45399,0,MORTGAGE,7500,VENTURE,10.95,0.17,3,657,Yes,0
16350,25,male,Bachelor,80978,2,RENT,7000,MEDICAL,8.94,0.09,2,588,Yes,0
16351,21,male,Master,69191,0,OWN,8000,VENTURE,10.65,0.12,2,665,No,0
16352,22,male,Bachelor,62183,1,RENT,7500,EDUCATION,5.99,0.12,3,676,No,0
